 # Cycle    Energy/N    Magnetization/N
        1462 -0.671111107      -8.88888910E-02
        1464 -0.737777770     -0.195555553    
        1466 -0.808888912     -0.128888890    
        1468 -0.857777774      -6.22222237E-02
        1470 -0.831111133      -8.66666660E-02
        1472 -0.782222211       7.33333305E-02
        1474 -0.728888869       4.22222205E-02
        1476 -0.639999986       3.11111119E-02
        1478 -0.755555570       3.11111119E-02
        1480 -0.777777791       4.44444455E-03
        1482 -0.839999974      -5.55555560E-02
        1484 -0.737777770      -3.77777778E-02
        1486 -0.755555570       1.99999996E-02
        1488 -0.822222233      -3.11111119E-02
        1490 -0.831111133     -0.122222222    
        1492 -0.808888912     -0.151111111    
        1494 -0.684444427     -0.206666663    
        1496 -0.751111090     -0.186666667    
        1498 -0.759999990     -0.146666661    
        1500 -0.844444454     -0.102222219    
        1502 -0.791111112     -0.131111115    
        1504 -0.786666691     -0.184444442    
        1506 -0.862222195     -0.277777791    
        1508 -0.839999974     -0.268888891    
        1510 -0.728888869     -0.191111118    
        1512 -0.768888891     -0.104444444    
        1514 -0.666666687      -5.33333346E-02
        1516 -0.755555570       3.33333351E-02
        1518 -0.733333349      0.137777776    
        1520 -0.888888896      0.228888884    
        1522 -0.804444432      0.313333333    
        1524 -0.871111095      0.306666672    
        1526 -0.746666670      0.217777774    
        1528 -0.755555570      0.224444449    
        1530 -0.737777770      0.248888895    
        1532 -0.733333349      0.257777780    
        1534 -0.702222228      0.213333338    
        1536 -0.879999995      0.155555561    
        1538 -0.893333316      0.144444451    
        1540 -0.773333311      0.113333337    
        1542 -0.911111116       9.55555588E-02
        1544 -0.857777774       0.00000000    
        1546 -0.822222233      -5.33333346E-02
        1548 -0.800000012     -0.104444444    
        1550 -0.746666670     -0.166666672    
        1552 -0.680000007      -3.77777778E-02
        1554 -0.759999990       3.55555564E-02
        1556 -0.751111090      -1.99999996E-02
        1558 -0.746666670       1.99999996E-02
        1560 -0.782222211      -1.77777782E-02
        1562 -0.808888912       3.33333351E-02
        1564 -0.871111095       7.55555555E-02
        1566 -0.826666653       8.66666660E-02
        1568 -0.875555575      0.102222219    
        1570 -0.768888891       5.33333346E-02
        1572 -0.808888912      -3.77777778E-02
        1574 -0.808888912      -4.66666669E-02
        1576 -0.764444470      -2.22222228E-02
        1578 -0.773333311      -1.11111114E-02
        1580 -0.773333311      -2.22222228E-03
        1582 -0.826666653     -0.106666669    
        1584 -0.795555532      -4.88888882E-02
        1586 -0.786666691       2.22222228E-02
        1588 -0.751111090      -3.77777778E-02
        1590 -0.777777791     -0.146666661    
        1592 -0.804444432       1.33333337E-02
        1594 -0.715555549     -0.115555555    
        1596 -0.684444427     -0.124444447    
        1598 -0.657777786     -0.135555550    
        1600 -0.693333328      -4.44444455E-03
        1602 -0.751111090       2.22222228E-02
        1604 -0.764444470      -1.11111114E-02
        1606 -0.768888891       3.11111119E-02
        1608 -0.662222207      -4.44444455E-02
        1610 -0.844444454      -4.66666669E-02
        1612 -0.711111128      -4.44444455E-03
        1614 -0.795555532       3.11111119E-02
        1616 -0.773333311      -3.99999991E-02
        1618 -0.755555570       2.22222228E-02
        1620 -0.622222245       8.88888910E-03
        1622 -0.715555549       1.11111114E-02
        1624 -0.848888874       5.55555560E-02
        1626 -0.706666648       3.77777778E-02
        1628 -0.733333349       7.55555555E-02
        1630 -0.639999986       9.33333337E-02
        1632 -0.728888869      0.111111112    
        1634 -0.777777791       0.00000000    
        1636 -0.848888874      -6.66666683E-03
        1638 -0.693333328       1.33333337E-02
        1640 -0.759999990       6.22222237E-02
        1642 -0.791111112      0.102222219    
        1644 -0.653333306      0.115555555    
        1646 -0.635555565       8.66666660E-02
        1648 -0.822222233      0.184444442    
        1650 -0.835555553       5.77777773E-02
        1652 -0.835555553       7.77777806E-02
        1654 -0.902222216      0.162222221    
        1656 -0.804444432       5.33333346E-02
        1658 -0.742222250       5.99999987E-02
        1660 -0.768888891       1.99999996E-02
        1662 -0.764444470       8.22222233E-02
        1664 -0.782222211       8.88888910E-03
        1666 -0.733333349       6.88888878E-02
        1668 -0.759999990       3.55555564E-02
        1670 -0.728888869      -5.77777773E-02
        1672 -0.657777786     -0.124444447    
        1674 -0.706666648     -0.122222222    
        1676 -0.817777753     -0.133333340    
        1678 -0.835555553     -0.228888884    
        1680 -0.795555532     -0.115555555    
        1682 -0.822222233     -0.106666669    
        1684 -0.768888891     -0.188888893    
        1686 -0.817777753     -0.142222226    
        1688 -0.768888891     -0.142222226    
        1690 -0.839999974     -0.224444449    
        1692 -0.773333311     -0.142222226    
        1694 -0.702222228      -4.22222205E-02
        1696 -0.822222233      -3.99999991E-02
        1698 -0.755555570      -1.99999996E-02
        1700 -0.831111133       6.44444451E-02
        1702 -0.831111133       5.99999987E-02
        1704 -0.839999974      0.133333340    
        1706 -0.791111112      0.135555550    
        1708 -0.755555570      0.100000001    
        1710 -0.777777791      0.206666663    
        1712 -0.697777748      0.191111118    
        1714 -0.822222233      0.280000001    
        1716 -0.853333354      0.335555553    
        1718 -0.768888891      0.257777780    
        1720 -0.844444454      0.202222228    
        1722 -0.800000012      0.177777782    
        1724 -0.848888874       6.22222237E-02
        1726 -0.773333311       8.22222233E-02
        1728 -0.617777765      -1.11111114E-02
        1730 -0.684444427      -1.33333337E-02
        1732 -0.715555549      -3.11111119E-02
        1734 -0.635555565      -8.88888910E-02
        1736 -0.702222228      -9.77777764E-02
        1738 -0.764444470      -2.44444441E-02
        1740 -0.800000012       7.77777806E-02
        1742 -0.808888912       8.44444409E-02
        1744 -0.773333311       7.11111128E-02
        1746 -0.706666648       4.44444455E-03
        1748 -0.684444427      -2.22222228E-03
        1750 -0.684444427       6.66666683E-03
        1752 -0.711111128      -2.88888887E-02
        1754 -0.822222233      -8.44444409E-02
        1756 -0.751111090       1.99999996E-02
        1758 -0.671111107       3.11111119E-02
        1760 -0.804444432       5.99999987E-02
        1762 -0.724444449       8.88888910E-03
        1764 -0.773333311      -3.99999991E-02
        1766 -0.777777791       3.77777778E-02
        1768 -0.835555553       6.44444451E-02
        1770 -0.688888907      -8.44444409E-02
        1772 -0.737777770     -0.113333337    
        1774 -0.662222207      -4.44444455E-02
        1776 -0.720000029      -8.44444409E-02
        1778 -0.680000007      -7.11111128E-02
        1780 -0.808888912      -3.11111119E-02
        1782 -0.791111112       3.33333351E-02
        1784 -0.644444466       5.33333346E-02
        1786 -0.702222228       7.77777806E-02
        1788 -0.848888874       8.44444409E-02
        1790 -0.791111112      -4.44444455E-03
        1792 -0.728888869      -1.11111114E-02
        1794 -0.817777753     -0.144444451    
        1796 -0.808888912     -0.157777771    
        1798 -0.715555549     -0.111111112    
        1800 -0.751111090      -9.11111087E-02
        1802 -0.777777791      -5.77777773E-02
        1804 -0.831111133      -8.22222233E-02
        1806 -0.786666691     -0.135555550    
        1808 -0.800000012     -0.102222219    
        1810 -0.715555549      -5.99999987E-02
        1812 -0.759999990      -8.22222233E-02
        1814 -0.808888912      -6.66666683E-03
        1816 -0.733333349      -2.88888887E-02
        1818 -0.839999974       5.77777773E-02
        1820 -0.808888912       1.99999996E-02
        1822 -0.786666691       8.66666660E-02
        1824 -0.733333349       1.55555559E-02
        1826 -0.728888869       8.66666660E-02
        1828 -0.826666653      0.117777780    
        1830 -0.804444432       8.22222233E-02
        1832 -0.915555537      0.102222219    
        1834 -0.759999990       7.33333305E-02
        1836 -0.751111090       2.22222228E-02
        1838 -0.737777770      -9.11111087E-02
        1840 -0.791111112     -0.137777776    
        1842 -0.920000017     -0.142222226    
        1844 -0.768888891       6.88888878E-02
        1846 -0.773333311      -3.33333351E-02
        1848 -0.862222195      -1.55555559E-02
        1850 -0.835555553       5.55555560E-02
        1852 -0.759999990      -2.22222228E-02
        1854 -0.831111133      -3.77777778E-02
        1856 -0.808888912      -4.66666669E-02
        1858 -0.791111112      -2.22222228E-02
        1860 -0.666666687      -2.22222228E-03
        1862 -0.777777791       1.99999996E-02
        1864 -0.675555527      -6.66666701E-02
        1866 -0.746666670      -3.77777778E-02
        1868 -0.684444427      -4.88888882E-02
        1870 -0.728888869      -3.55555564E-02
        1872 -0.897777796      -1.99999996E-02
        1874 -0.862222195       2.66666673E-02
        1876 -0.879999995      -8.88888910E-03
        1878 -0.831111133       4.88888882E-02
        1880 -0.795555532       3.77777778E-02
        1882 -0.728888869       7.11111128E-02
        1884 -0.764444470      0.102222219    
        1886 -0.755555570      0.117777780    
        1888 -0.733333349       9.55555588E-02
        1890 -0.817777753      0.162222221    
        1892 -0.822222233      0.171111107    
        1894 -0.786666691      0.148888886    
        1896 -0.808888912      0.140000001    
        1898 -0.888888896       8.66666660E-02
        1900 -0.804444432      0.128888890    
        1902 -0.768888891      0.106666669    
        1904 -0.875555575       7.11111128E-02
        1906 -0.706666648      -4.44444455E-03
        1908 -0.751111090      -2.22222228E-03
        1910 -0.782222211       3.11111119E-02
        1912 -0.675555527      0.113333337    
        1914 -0.697777748       9.33333337E-02
        1916 -0.768888891      0.128888890    
        1918 -0.804444432      0.126666665    
        1920 -0.728888869       6.66666683E-03
        1922 -0.795555532      -7.33333305E-02
        1924 -0.720000029      -3.77777778E-02
        1926 -0.800000012      -3.77777778E-02
        1928 -0.808888912       7.33333305E-02
        1930 -0.675555527       5.55555560E-02
        1932 -0.737777770       3.33333351E-02
        1934 -0.791111112       6.44444451E-02
        1936 -0.684444427       7.55555555E-02
        1938 -0.897777796       2.88888887E-02
        1940 -0.897777796       2.88888887E-02
        1942 -0.866666675      -4.44444455E-02
        1944 -0.853333354       4.22222205E-02
        1946 -0.782222211       2.66666673E-02
        1948 -0.791111112       8.88888910E-02
        1950 -0.697777748       3.55555564E-02
        1952 -0.728888869      -2.66666673E-02
        1954 -0.813333333      -6.66666701E-02
        1956 -0.795555532     -0.168888882    
        1958 -0.848888874      -4.44444455E-02
        1960 -0.808888912       1.77777782E-02
        1962 -0.680000007       7.77777806E-02
        1964 -0.711111128      -2.88888887E-02
        1966 -0.742222250      -3.77777778E-02
        1968 -0.737777770     -0.124444447    
        1970 -0.644444466      -1.99999996E-02
        1972 -0.804444432      -9.55555588E-02
        1974 -0.804444432       1.77777782E-02
        1976 -0.902222216       5.55555560E-02
        1978 -0.817777753      -7.55555555E-02
        1980 -0.773333311      -2.44444441E-02
        1982 -0.826666653       9.11111087E-02
        1984 -0.773333311       3.55555564E-02
        1986 -0.777777791       8.88888910E-02
        1988 -0.888888896       5.11111096E-02
        1990 -0.875555575       2.66666673E-02
        1992 -0.813333333       3.33333351E-02
        1994 -0.733333349       3.11111119E-02
        1996 -0.755555570       4.22222205E-02
        1998 -0.848888874      0.128888890    
        2000 -0.853333354       4.22222205E-02
