 # Cycle    Energy/N    Magnetization/N
        7644  -2.00000000      -1.00000000    
        7646  -1.91999996     -0.980000019    
        7648  -1.91999996     -0.980000019    
        7650  -1.51999998     -0.860000014    
        7652  -1.88000000     -0.959999979    
        7654  -1.79999995     -0.939999998    
        7656  -1.79999995     -0.939999998    
        7658  -1.84000003     -0.959999979    
        7660  -1.67999995     -0.899999976    
        7662  -1.63999999     -0.860000014    
        7664  -1.39999998     -0.720000029    
        7666  -1.55999994     -0.819999993    
        7668  -1.24000001     -0.660000026    
        7670  -1.24000001     -0.560000002    
        7672  -1.44000006     -0.639999986    
        7674  -1.48000002     -0.740000010    
        7676  -1.60000002     -0.839999974    
        7678  -1.63999999     -0.879999995    
        7680  -1.79999995     -0.920000017    
        7682  -1.79999995     -0.939999998    
        7684  -1.67999995     -0.839999974    
        7686  -1.91999996     -0.980000019    
        7688  -1.72000003     -0.920000017    
        7690  -1.51999998     -0.860000014    
        7692  -1.44000006     -0.740000010    
        7694  -1.63999999     -0.819999993    
        7696  -1.72000003     -0.899999976    
        7698  -1.51999998     -0.819999993    
        7700  -1.67999995     -0.920000017    
        7702  -2.00000000      -1.00000000    
        7704  -1.88000000     -0.959999979    
        7706  -1.67999995     -0.899999976    
        7708  -1.48000002     -0.839999974    
        7710  -1.48000002     -0.800000012    
        7712  -1.44000006     -0.800000012    
        7714  -1.51999998     -0.819999993    
        7716  -1.84000003     -0.959999979    
        7718  -1.75999999     -0.939999998    
        7720  -1.84000003     -0.959999979    
        7722  -1.36000001     -0.759999990    
        7724  -1.84000003     -0.959999979    
        7726  -1.75999999     -0.939999998    
        7728  -1.79999995     -0.939999998    
        7730  -1.88000000     -0.959999979    
        7732  -1.79999995     -0.939999998    
        7734  -1.84000003     -0.920000017    
        7736  -1.44000006     -0.819999993    
        7738  -1.32000005     -0.639999986    
        7740 -0.920000017     -0.439999998    
        7742  -1.36000001     -0.639999986    
        7744  -1.24000001     -0.540000021    
        7746  -1.03999996     -0.419999987    
        7748  -1.00000000     -0.479999989    
        7750  -1.08000004     -0.519999981    
        7752  -1.27999997     -0.699999988    
        7754  -1.63999999     -0.899999976    
        7756  -1.72000003     -0.920000017    
        7758  -1.55999994     -0.860000014    
        7760  -1.67999995     -0.879999995    
        7762  -1.67999995     -0.879999995    
        7764  -1.67999995     -0.899999976    
        7766  -1.75999999     -0.939999998    
        7768  -1.75999999     -0.939999998    
        7770  -1.75999999     -0.939999998    
        7772  -1.91999996     -0.980000019    
        7774  -1.88000000     -0.959999979    
        7776  -1.84000003     -0.959999979    
        7778  -1.44000006     -0.860000014    
        7780  -1.67999995     -0.920000017    
        7782  -1.91999996     -0.980000019    
        7784  -1.63999999     -0.879999995    
        7786  -1.79999995     -0.939999998    
        7788  -1.84000003     -0.959999979    
        7790  -1.63999999     -0.899999976    
        7792  -1.75999999     -0.939999998    
        7794  -1.63999999     -0.899999976    
        7796  -1.84000003     -0.959999979    
        7798  -1.84000003     -0.959999979    
        7800  -1.91999996     -0.980000019    
        7802  -1.75999999     -0.939999998    
        7804  -1.79999995     -0.939999998    
        7806  -1.48000002     -0.839999974    
        7808  -1.51999998     -0.860000014    
        7810  -1.75999999     -0.920000017    
        7812  -1.72000003     -0.899999976    
        7814  -2.00000000      -1.00000000    
        7816  -1.79999995     -0.939999998    
        7818  -1.84000003     -0.959999979    
        7820  -1.67999995     -0.920000017    
        7822  -1.48000002     -0.819999993    
        7824  -1.51999998     -0.779999971    
        7826  -1.91999996     -0.980000019    
        7828  -2.00000000      -1.00000000    
        7830  -1.72000003     -0.920000017    
        7832  -1.51999998     -0.879999995    
        7834  -1.51999998     -0.860000014    
        7836  -1.44000006     -0.800000012    
        7838  -1.55999994     -0.800000012    
        7840  -1.44000006     -0.779999971    
        7842  -1.55999994     -0.800000012    
        7844  -1.39999998     -0.800000012    
        7846  -1.60000002     -0.860000014    
        7848  -1.67999995     -0.899999976    
        7850  -1.36000001     -0.759999990    
        7852  -1.44000006     -0.720000029    
        7854  -1.63999999     -0.819999993    
        7856  -1.39999998     -0.699999988    
        7858  -1.51999998     -0.800000012    
        7860  -1.48000002     -0.759999990    
        7862  -1.60000002     -0.819999993    
        7864  -1.84000003     -0.959999979    
        7866  -1.44000006     -0.839999974    
        7868  -1.44000006     -0.779999971    
        7870  -1.67999995     -0.899999976    
        7872  -1.67999995     -0.920000017    
        7874  -1.60000002     -0.819999993    
        7876  -1.67999995     -0.899999976    
        7878  -1.67999995     -0.879999995    
        7880  -1.91999996     -0.980000019    
        7882  -1.75999999     -0.939999998    
        7884  -1.63999999     -0.879999995    
        7886  -1.51999998     -0.879999995    
        7888  -1.63999999     -0.899999976    
        7890  -1.75999999     -0.920000017    
        7892  -1.84000003     -0.959999979    
        7894  -1.75999999     -0.939999998    
        7896  -1.44000006     -0.759999990    
        7898  -1.51999998     -0.819999993    
        7900  -1.75999999     -0.939999998    
        7902  -1.55999994     -0.779999971    
        7904  -1.20000005     -0.639999986    
        7906  -1.20000005     -0.519999981    
        7908  -1.12000000     -0.540000021    
        7910  -1.20000005     -0.460000008    
        7912  -1.20000005     -0.699999988    
        7914  -1.72000003     -0.920000017    
        7916  -1.63999999     -0.839999974    
        7918  -1.72000003     -0.920000017    
        7920  -1.75999999     -0.939999998    
        7922  -1.67999995     -0.920000017    
        7924  -1.63999999     -0.899999976    
        7926  -1.84000003     -0.939999998    
        7928  -1.63999999     -0.899999976    
        7930  -1.75999999     -0.939999998    
        7932  -1.79999995     -0.939999998    
        7934  -1.91999996     -0.980000019    
        7936  -1.55999994     -0.879999995    
        7938  -1.32000005     -0.699999988    
        7940  -1.60000002     -0.860000014    
        7942  -2.00000000      -1.00000000    
        7944  -2.00000000      -1.00000000    
        7946  -1.91999996     -0.980000019    
        7948  -1.91999996     -0.980000019    
        7950  -1.75999999     -0.939999998    
        7952  -1.84000003     -0.959999979    
        7954  -1.63999999     -0.899999976    
        7956  -1.67999995     -0.920000017    
        7958  -1.60000002     -0.879999995    
        7960  -1.63999999     -0.879999995    
        7962  -1.55999994     -0.779999971    
        7964  -1.60000002     -0.819999993    
        7966  -1.55999994     -0.779999971    
        7968  -1.51999998     -0.800000012    
        7970  -1.36000001     -0.740000010    
        7972  -1.48000002     -0.720000029    
        7974  -1.36000001     -0.600000024    
        7976  -1.00000000     -0.219999999    
        7978 -0.879999995     -0.360000014    
        7980  -1.00000000     -0.460000008    
        7982  -1.00000000     -0.439999998    
        7984  -1.32000005     -0.540000021    
        7986  -1.51999998     -0.779999971    
        7988  -1.67999995     -0.879999995    
        7990  -1.72000003     -0.899999976    
        7992  -1.48000002     -0.860000014    
        7994  -1.32000005     -0.740000010    
        7996  -1.03999996     -0.620000005    
        7998  -1.24000001     -0.680000007    
        8000  -1.72000003     -0.920000017    
        8002  -2.00000000      -1.00000000    
        8004  -1.88000000     -0.959999979    
        8006  -1.84000003     -0.959999979    
        8008  -1.79999995     -0.939999998    
        8010  -1.55999994     -0.860000014    
        8012  -1.55999994     -0.860000014    
        8014  -1.63999999     -0.879999995    
        8016  -1.84000003     -0.959999979    
        8018  -1.84000003     -0.939999998    
        8020  -1.72000003     -0.920000017    
        8022  -2.00000000      -1.00000000    
        8024  -1.75999999     -0.939999998    
        8026  -1.60000002     -0.860000014    
        8028  -1.75999999     -0.939999998    
        8030  -1.91999996     -0.980000019    
        8032  -1.63999999     -0.899999976    
        8034  -1.32000005     -0.720000029    
        8036  -1.44000006     -0.759999990    
        8038  -1.60000002     -0.800000012    
        8040  -1.60000002     -0.879999995    
        8042  -1.32000005     -0.740000010    
        8044  -1.55999994     -0.839999974    
        8046  -1.88000000     -0.959999979    
        8048  -1.84000003     -0.959999979    
        8050  -1.67999995     -0.920000017    
        8052  -1.44000006     -0.800000012    
        8054  -1.39999998     -0.720000029    
        8056  -1.63999999     -0.879999995    
        8058  -1.91999996     -0.980000019    
        8060  -1.91999996     -0.980000019    
        8062  -1.67999995     -0.920000017    
        8064  -1.79999995     -0.939999998    
        8066  -1.84000003     -0.959999979    
        8068  -1.60000002     -0.899999976    
        8070  -1.60000002     -0.879999995    
        8072  -1.60000002     -0.899999976    
        8074  -1.48000002     -0.839999974    
        8076  -1.60000002     -0.860000014    
        8078  -1.63999999     -0.839999974    
        8080  -1.60000002     -0.879999995    
        8082  -1.36000001     -0.779999971    
        8084  -1.39999998     -0.819999993    
        8086  -1.60000002     -0.879999995    
        8088  -1.51999998     -0.860000014    
        8090  -1.84000003     -0.959999979    
        8092  -2.00000000      -1.00000000    
        8094  -1.79999995     -0.939999998    
        8096  -1.91999996     -0.980000019    
        8098  -2.00000000      -1.00000000    
        8100  -1.84000003     -0.959999979    
        8102  -1.75999999     -0.939999998    
        8104  -1.84000003     -0.959999979    
        8106  -1.75999999     -0.939999998    
        8108  -1.88000000     -0.959999979    
        8110  -1.72000003     -0.920000017    
        8112  -1.79999995     -0.939999998    
        8114  -2.00000000      -1.00000000    
        8116  -1.75999999     -0.939999998    
        8118  -1.84000003     -0.959999979    
        8120  -1.84000003     -0.939999998    
        8122  -1.60000002     -0.879999995    
        8124  -1.55999994     -0.879999995    
        8126  -1.75999999     -0.920000017    
        8128  -1.60000002     -0.879999995    
        8130  -1.67999995     -0.920000017    
        8132  -1.84000003     -0.959999979    
        8134  -1.72000003     -0.920000017    
        8136  -1.67999995     -0.920000017    
        8138  -1.84000003     -0.959999979    
        8140  -1.84000003     -0.959999979    
        8142  -1.75999999     -0.939999998    
        8144  -1.67999995     -0.920000017    
        8146  -1.84000003     -0.959999979    
        8148  -1.84000003     -0.939999998    
        8150  -1.79999995     -0.939999998    
        8152  -1.79999995     -0.939999998    
        8154  -1.88000000     -0.959999979    
        8156  -1.60000002     -0.819999993    
        8158  -1.84000003     -0.959999979    
        8160  -1.75999999     -0.939999998    
        8162  -1.75999999     -0.939999998    
        8164  -1.84000003     -0.959999979    
        8166  -1.72000003     -0.920000017    
        8168  -1.60000002     -0.860000014    
        8170  -1.67999995     -0.899999976    
        8172  -1.67999995     -0.899999976    
        8174  -1.63999999     -0.860000014    
        8176  -1.63999999     -0.819999993    
        8178  -1.39999998     -0.800000012    
        8180  -1.79999995     -0.939999998    
        8182  -1.79999995     -0.939999998    
        8184  -1.48000002     -0.819999993    
        8186  -1.72000003     -0.879999995    
        8188  -1.79999995     -0.879999995    
        8190  -1.84000003     -0.920000017    
        8192  -1.84000003     -0.939999998    
        8194  -1.72000003     -0.920000017    
        8196  -1.55999994     -0.800000012    
        8198  -1.84000003     -0.959999979    
        8200  -2.00000000      -1.00000000    
        8202  -1.72000003     -0.899999976    
        8204  -1.84000003     -0.959999979    
        8206  -1.51999998     -0.779999971    
        8208  -1.48000002     -0.800000012    
        8210  -1.63999999     -0.860000014    
        8212  -1.48000002     -0.800000012    
        8214  -1.88000000     -0.959999979    
        8216  -1.84000003     -0.959999979    
        8218  -1.60000002     -0.879999995    
        8220  -1.39999998     -0.819999993    
        8222  -1.67999995     -0.879999995    
        8224  -1.91999996     -0.980000019    
        8226  -1.51999998     -0.839999974    
        8228  -1.72000003     -0.899999976    
        8230  -1.39999998     -0.819999993    
        8232  -1.75999999     -0.920000017    
        8234  -1.72000003     -0.899999976    
        8236  -1.72000003     -0.920000017    
        8238  -1.72000003     -0.920000017    
        8240  -1.75999999     -0.939999998    
        8242  -2.00000000      -1.00000000    
        8244  -1.67999995     -0.920000017    
        8246  -1.60000002     -0.860000014    
        8248  -1.60000002     -0.819999993    
        8250  -1.60000002     -0.860000014    
        8252  -1.51999998     -0.879999995    
        8254  -1.60000002     -0.879999995    
        8256  -1.72000003     -0.920000017    
        8258  -1.75999999     -0.939999998    
        8260  -1.91999996     -0.980000019    
        8262  -1.72000003     -0.920000017    
        8264  -1.51999998     -0.860000014    
        8266  -1.84000003     -0.959999979    
        8268  -2.00000000      -1.00000000    
        8270  -2.00000000      -1.00000000    
        8272  -1.75999999     -0.920000017    
        8274  -1.44000006     -0.779999971    
        8276  -1.27999997     -0.720000029    
        8278  -1.55999994     -0.860000014    
        8280  -1.48000002     -0.800000012    
        8282  -1.39999998     -0.800000012    
        8284  -1.55999994     -0.879999995    
        8286  -1.60000002     -0.899999976    
        8288  -1.79999995     -0.939999998    
        8290  -1.84000003     -0.959999979    
        8292  -1.84000003     -0.959999979    
        8294  -1.72000003     -0.920000017    
        8296  -1.88000000     -0.959999979    
        8298  -1.60000002     -0.839999974    
        8300  -1.63999999     -0.899999976    
        8302  -1.84000003     -0.959999979    
        8304  -1.84000003     -0.959999979    
        8306  -1.88000000     -0.959999979    
        8308  -1.91999996     -0.980000019    
        8310  -1.91999996     -0.980000019    
        8312  -1.91999996     -0.980000019    
        8314  -1.91999996     -0.980000019    
        8316  -1.88000000     -0.959999979    
        8318  -1.84000003     -0.959999979    
        8320  -1.24000001     -0.620000005    
        8322  -1.20000005     -0.600000024    
        8324  -1.20000005     -0.620000005    
        8326  -1.44000006     -0.720000029    
        8328  -1.51999998     -0.819999993    
        8330  -1.55999994     -0.860000014    
        8332  -1.72000003     -0.920000017    
        8334  -1.88000000     -0.959999979    
        8336  -1.67999995     -0.899999976    
        8338  -1.63999999     -0.899999976    
        8340  -1.48000002     -0.779999971    
        8342  -1.75999999     -0.939999998    
        8344  -2.00000000      -1.00000000    
        8346  -1.75999999     -0.939999998    
        8348  -1.72000003     -0.920000017    
        8350  -1.55999994     -0.879999995    
        8352  -1.67999995     -0.839999974    
        8354  -1.84000003     -0.959999979    
        8356  -1.75999999     -0.920000017    
        8358  -1.72000003     -0.920000017    
        8360  -1.55999994     -0.879999995    
        8362  -1.72000003     -0.920000017    
        8364  -1.75999999     -0.939999998    
        8366  -1.44000006     -0.720000029    
        8368  -1.51999998     -0.819999993    
        8370  -1.75999999     -0.939999998    
        8372  -1.91999996     -0.980000019    
        8374  -1.79999995     -0.939999998    
        8376  -1.55999994     -0.879999995    
        8378  -1.67999995     -0.879999995    
        8380  -1.72000003     -0.920000017    
        8382  -1.84000003     -0.920000017    
        8384  -1.75999999     -0.939999998    
        8386  -1.72000003     -0.920000017    
        8388  -1.84000003     -0.959999979    
        8390  -1.84000003     -0.959999979    
        8392  -1.51999998     -0.860000014    
        8394  -1.44000006     -0.800000012    
        8396  -1.60000002     -0.860000014    
        8398  -1.55999994     -0.839999974    
        8400  -1.48000002     -0.839999974    
        8402  -1.48000002     -0.839999974    
        8404  -1.67999995     -0.920000017    
        8406  -1.44000006     -0.800000012    
        8408  -1.60000002     -0.879999995    
        8410  -1.27999997     -0.759999990    
        8412  -1.27999997     -0.759999990    
        8414  -1.91999996     -0.980000019    
        8416  -1.88000000     -0.959999979    
        8418  -1.63999999     -0.879999995    
        8420  -1.72000003     -0.879999995    
        8422  -1.63999999     -0.879999995    
        8424  -1.63999999     -0.899999976    
        8426  -1.75999999     -0.920000017    
        8428  -1.51999998     -0.860000014    
        8430  -1.79999995     -0.939999998    
        8432  -1.63999999     -0.899999976    
        8434  -1.72000003     -0.899999976    
        8436  -1.60000002     -0.879999995    
        8438  -1.75999999     -0.939999998    
        8440  -1.91999996     -0.980000019    
        8442  -1.84000003     -0.959999979    
        8444  -1.55999994     -0.860000014    
        8446  -1.67999995     -0.899999976    
        8448  -1.60000002     -0.879999995    
        8450  -1.84000003     -0.959999979    
        8452  -1.67999995     -0.899999976    
        8454  -1.63999999     -0.860000014    
        8456  -1.60000002     -0.800000012    
        8458  -1.79999995     -0.879999995    
        8460  -1.79999995     -0.939999998    
        8462  -1.44000006     -0.839999974    
        8464  -1.79999995     -0.920000017    
        8466  -1.75999999     -0.920000017    
        8468  -1.27999997     -0.740000010    
        8470  -1.63999999     -0.879999995    
        8472  -1.91999996     -0.980000019    
        8474  -1.84000003     -0.959999979    
        8476  -1.75999999     -0.939999998    
        8478  -1.51999998     -0.819999993    
        8480  -1.36000001     -0.699999988    
        8482  -1.32000005     -0.639999986    
        8484  -1.32000005     -0.720000029    
        8486  -1.84000003     -0.939999998    
        8488  -1.48000002     -0.720000029    
        8490  -1.27999997     -0.620000005    
        8492  -1.15999997     -0.660000026    
        8494  -1.32000005     -0.720000029    
        8496  -1.55999994     -0.800000012    
        8498  -1.84000003     -0.959999979    
        8500  -1.84000003     -0.959999979    
        8502  -1.55999994     -0.860000014    
        8504  -1.39999998     -0.819999993    
        8506  -1.72000003     -0.879999995    
        8508  -1.75999999     -0.939999998    
        8510  -1.72000003     -0.920000017    
        8512  -2.00000000      -1.00000000    
        8514  -1.79999995     -0.939999998    
        8516  -1.75999999     -0.939999998    
        8518  -1.48000002     -0.779999971    
        8520  -1.08000004     -0.579999983    
        8522  -1.60000002     -0.819999993    
        8524  -1.75999999     -0.939999998    
        8526  -1.55999994     -0.839999974    
        8528  -1.63999999     -0.899999976    
        8530  -1.72000003     -0.899999976    
        8532  -1.51999998     -0.860000014    
        8534  -1.72000003     -0.860000014    
        8536  -1.44000006     -0.860000014    
        8538  -1.88000000     -0.959999979    
        8540  -1.72000003     -0.899999976    
        8542  -1.63999999     -0.899999976    
        8544  -1.32000005     -0.779999971    
        8546  -1.32000005     -0.800000012    
        8548  -1.27999997     -0.600000024    
        8550  -1.24000001     -0.639999986    
        8552  -1.55999994     -0.699999988    
        8554  -1.55999994     -0.839999974    
        8556  -1.63999999     -0.839999974    
        8558  -1.36000001     -0.740000010    
        8560  -1.63999999     -0.879999995    
        8562  -1.67999995     -0.899999976    
        8564  -1.60000002     -0.899999976    
        8566  -1.84000003     -0.959999979    
        8568  -1.55999994     -0.879999995    
        8570  -1.84000003     -0.959999979    
        8572  -1.91999996     -0.980000019    
        8574  -1.88000000     -0.959999979    
        8576  -1.75999999     -0.939999998    
        8578  -1.72000003     -0.920000017    
        8580  -1.84000003     -0.959999979    
        8582  -1.91999996     -0.980000019    
        8584  -1.88000000     -0.959999979    
        8586  -1.84000003     -0.959999979    
        8588  -1.67999995     -0.920000017    
        8590  -1.72000003     -0.879999995    
        8592  -1.51999998     -0.759999990    
        8594  -1.63999999     -0.819999993    
        8596  -1.67999995     -0.899999976    
        8598  -1.88000000     -0.959999979    
        8600  -1.84000003     -0.939999998    
        8602  -1.63999999     -0.899999976    
        8604  -1.72000003     -0.899999976    
        8606  -1.75999999     -0.920000017    
        8608  -1.75999999     -0.939999998    
        8610  -1.91999996     -0.980000019    
        8612  -1.55999994     -0.879999995    
        8614  -1.63999999     -0.899999976    
        8616  -1.55999994     -0.860000014    
        8618  -1.79999995     -0.939999998    
        8620  -1.75999999     -0.939999998    
        8622  -1.91999996     -0.980000019    
        8624  -1.84000003     -0.959999979    
        8626  -1.75999999     -0.939999998    
        8628  -1.88000000     -0.959999979    
        8630  -1.72000003     -0.920000017    
        8632  -1.75999999     -0.920000017    
        8634  -1.84000003     -0.959999979    
        8636  -1.75999999     -0.939999998    
        8638  -1.88000000     -0.959999979    
        8640  -1.72000003     -0.920000017    
        8642  -1.55999994     -0.860000014    
        8644  -1.48000002     -0.779999971    
        8646  -1.75999999     -0.939999998    
        8648  -1.91999996     -0.980000019    
        8650  -1.72000003     -0.920000017    
        8652  -1.75999999     -0.939999998    
        8654  -1.91999996     -0.980000019    
        8656  -1.91999996     -0.980000019    
        8658  -1.75999999     -0.920000017    
        8660  -1.51999998     -0.779999971    
        8662  -1.48000002     -0.819999993    
        8664  -1.51999998     -0.800000012    
        8666  -1.44000006     -0.720000029    
        8668  -1.48000002     -0.740000010    
        8670  -1.27999997     -0.680000007    
        8672  -1.36000001     -0.639999986    
        8674  -1.84000003     -0.939999998    
        8676  -1.67999995     -0.920000017    
        8678  -1.72000003     -0.920000017    
        8680  -1.63999999     -0.879999995    
        8682  -1.63999999     -0.860000014    
        8684  -1.72000003     -0.920000017    
        8686  -1.63999999     -0.899999976    
        8688  -1.79999995     -0.939999998    
        8690  -1.84000003     -0.939999998    
        8692  -1.91999996     -0.980000019    
        8694  -1.72000003     -0.920000017    
        8696  -1.32000005     -0.699999988    
        8698  -1.36000001     -0.740000010    
        8700  -1.72000003     -0.920000017    
        8702  -1.91999996     -0.980000019    
        8704  -1.75999999     -0.939999998    
        8706  -1.88000000     -0.959999979    
        8708  -1.63999999     -0.899999976    
        8710  -1.60000002     -0.879999995    
        8712  -1.91999996     -0.980000019    
        8714  -1.91999996     -0.980000019    
        8716  -1.63999999     -0.899999976    
        8718  -1.91999996     -0.980000019    
        8720  -1.75999999     -0.939999998    
        8722  -1.91999996     -0.980000019    
        8724  -1.72000003     -0.920000017    
        8726  -1.72000003     -0.899999976    
        8728  -1.32000005     -0.740000010    
        8730  -1.51999998     -0.699999988    
        8732  -1.55999994     -0.779999971    
        8734  -1.27999997     -0.699999988    
        8736  -1.36000001     -0.699999988    
        8738  -1.75999999     -0.899999976    
        8740  -1.72000003     -0.899999976    
        8742  -1.84000003     -0.959999979    
        8744  -1.79999995     -0.939999998    
        8746  -1.72000003     -0.920000017    
        8748  -1.39999998     -0.819999993    
        8750  -1.60000002     -0.860000014    
        8752  -1.75999999     -0.899999976    
        8754  -1.88000000     -0.959999979    
        8756  -1.72000003     -0.920000017    
        8758  -1.60000002     -0.879999995    
        8760  -1.91999996     -0.980000019    
        8762  -1.91999996     -0.980000019    
        8764  -1.72000003     -0.899999976    
        8766  -1.72000003     -0.920000017    
        8768  -1.51999998     -0.860000014    
        8770  -1.84000003     -0.959999979    
        8772  -1.91999996     -0.980000019    
        8774  -2.00000000      -1.00000000    
        8776  -1.72000003     -0.899999976    
        8778  -1.51999998     -0.839999974    
        8780  -1.91999996     -0.980000019    
        8782  -1.75999999     -0.920000017    
        8784  -1.51999998     -0.819999993    
        8786  -1.67999995     -0.879999995    
        8788  -1.84000003     -0.959999979    
        8790  -1.75999999     -0.939999998    
        8792  -1.84000003     -0.959999979    
        8794  -1.63999999     -0.899999976    
        8796  -1.72000003     -0.920000017    
        8798  -1.84000003     -0.959999979    
        8800  -1.79999995     -0.939999998    
        8802  -2.00000000      -1.00000000    
        8804  -1.79999995     -0.939999998    
        8806  -1.55999994     -0.819999993    
        8808  -1.91999996     -0.980000019    
        8810  -1.51999998     -0.839999974    
        8812  -1.63999999     -0.899999976    
        8814  -2.00000000      -1.00000000    
        8816  -1.88000000     -0.959999979    
        8818  -1.91999996     -0.980000019    
        8820  -1.79999995     -0.939999998    
        8822  -1.75999999     -0.920000017    
        8824  -1.55999994     -0.860000014    
        8826  -1.84000003     -0.959999979    
        8828  -1.48000002     -0.779999971    
        8830  -1.48000002     -0.860000014    
        8832  -1.63999999     -0.879999995    
        8834  -1.51999998     -0.879999995    
        8836  -1.44000006     -0.839999974    
        8838  -1.63999999     -0.879999995    
        8840  -1.51999998     -0.860000014    
        8842  -1.48000002     -0.860000014    
        8844  -1.72000003     -0.899999976    
        8846  -1.91999996     -0.980000019    
        8848  -1.67999995     -0.920000017    
        8850  -1.84000003     -0.959999979    
        8852  -1.75999999     -0.939999998    
        8854  -1.91999996     -0.980000019    
        8856  -1.91999996     -0.980000019    
        8858  -1.91999996     -0.980000019    
        8860  -1.91999996     -0.980000019    
        8862  -1.91999996     -0.980000019    
        8864  -1.75999999     -0.939999998    
        8866  -1.84000003     -0.959999979    
        8868  -1.84000003     -0.959999979    
        8870  -1.72000003     -0.920000017    
        8872  -1.84000003     -0.959999979    
        8874  -1.75999999     -0.939999998    
        8876  -1.84000003     -0.959999979    
        8878  -1.55999994     -0.860000014    
        8880  -1.91999996     -0.980000019    
        8882  -1.91999996     -0.980000019    
        8884  -1.75999999     -0.939999998    
        8886  -1.84000003     -0.959999979    
        8888  -1.91999996     -0.980000019    
        8890  -1.84000003     -0.959999979    
        8892  -1.79999995     -0.939999998    
        8894  -1.88000000     -0.959999979    
        8896  -1.51999998     -0.860000014    
        8898  -1.60000002     -0.879999995    
        8900  -1.88000000     -0.959999979    
        8902  -1.75999999     -0.920000017    
        8904  -1.79999995     -0.939999998    
        8906  -1.79999995     -0.939999998    
        8908  -1.67999995     -0.920000017    
        8910  -1.84000003     -0.959999979    
        8912  -1.75999999     -0.939999998    
        8914  -1.91999996     -0.980000019    
        8916  -1.91999996     -0.980000019    
        8918  -1.91999996     -0.980000019    
        8920  -1.84000003     -0.939999998    
        8922  -1.84000003     -0.959999979    
        8924  -1.44000006     -0.779999971    
        8926  -1.36000001     -0.779999971    
        8928  -1.55999994     -0.879999995    
        8930  -1.72000003     -0.920000017    
        8932  -2.00000000      -1.00000000    
        8934  -1.72000003     -0.920000017    
        8936  -1.91999996     -0.980000019    
        8938  -1.67999995     -0.920000017    
        8940  -1.51999998     -0.860000014    
        8942  -1.91999996     -0.980000019    
        8944  -1.84000003     -0.959999979    
        8946  -1.88000000     -0.959999979    
        8948  -1.75999999     -0.939999998    
        8950  -1.75999999     -0.939999998    
        8952  -1.72000003     -0.879999995    
        8954  -1.44000006     -0.800000012    
        8956  -1.60000002     -0.699999988    
        8958  -1.63999999     -0.800000012    
        8960  -1.67999995     -0.879999995    
        8962  -1.55999994     -0.860000014    
        8964  -1.67999995     -0.920000017    
        8966  -1.75999999     -0.939999998    
        8968  -1.75999999     -0.939999998    
        8970  -1.72000003     -0.920000017    
        8972  -1.63999999     -0.860000014    
        8974  -1.79999995     -0.939999998    
        8976  -1.55999994     -0.839999974    
        8978  -1.36000001     -0.779999971    
        8980  -1.27999997     -0.759999990    
        8982  -1.75999999     -0.939999998    
        8984  -1.67999995     -0.920000017    
        8986  -1.91999996     -0.980000019    
        8988  -1.75999999     -0.939999998    
        8990  -1.88000000     -0.959999979    
        8992  -1.72000003     -0.879999995    
        8994  -1.84000003     -0.959999979    
        8996  -1.63999999     -0.899999976    
        8998  -1.63999999     -0.879999995    
        9000  -2.00000000      -1.00000000    
        9002  -1.84000003     -0.959999979    
        9004  -2.00000000      -1.00000000    
        9006  -2.00000000      -1.00000000    
        9008  -1.84000003     -0.959999979    
        9010  -1.72000003     -0.920000017    
        9012  -1.60000002     -0.879999995    
        9014  -1.44000006     -0.740000010    
        9016  -1.24000001     -0.639999986    
        9018  -1.15999997     -0.660000026    
        9020  -1.48000002     -0.759999990    
        9022  -1.27999997     -0.699999988    
        9024  -1.44000006     -0.779999971    
        9026  -1.67999995     -0.899999976    
        9028  -1.60000002     -0.879999995    
        9030  -1.79999995     -0.939999998    
        9032  -1.67999995     -0.899999976    
        9034  -1.60000002     -0.860000014    
        9036  -1.63999999     -0.899999976    
        9038  -1.72000003     -0.920000017    
        9040  -1.60000002     -0.860000014    
        9042  -1.79999995     -0.939999998    
        9044  -1.67999995     -0.920000017    
        9046  -1.79999995     -0.939999998    
        9048  -1.79999995     -0.920000017    
        9050  -1.67999995     -0.920000017    
        9052  -1.91999996     -0.980000019    
        9054  -1.75999999     -0.939999998    
        9056  -1.91999996     -0.980000019    
        9058  -1.88000000     -0.959999979    
        9060  -1.72000003     -0.899999976    
        9062  -1.79999995     -0.899999976    
        9064  -1.55999994     -0.879999995    
        9066  -1.67999995     -0.899999976    
        9068  -1.51999998     -0.800000012    
        9070  -1.72000003     -0.899999976    
        9072  -1.60000002     -0.860000014    
        9074  -1.51999998     -0.839999974    
        9076  -1.60000002     -0.860000014    
        9078  -1.60000002     -0.819999993    
        9080  -1.15999997     -0.680000007    
        9082  -1.60000002     -0.879999995    
        9084  -2.00000000      -1.00000000    
        9086  -1.51999998     -0.860000014    
        9088  -1.55999994     -0.839999974    
        9090  -1.75999999     -0.939999998    
        9092  -1.72000003     -0.920000017    
        9094  -2.00000000      -1.00000000    
        9096  -1.67999995     -0.899999976    
        9098  -1.72000003     -0.920000017    
        9100  -1.79999995     -0.939999998    
        9102  -2.00000000      -1.00000000    
        9104  -1.75999999     -0.939999998    
        9106  -1.84000003     -0.959999979    
        9108  -1.91999996     -0.980000019    
        9110  -1.91999996     -0.980000019    
        9112  -1.75999999     -0.939999998    
