#  i    Total    Potential    Kinetic    Temperature   Pressure
2513  -2.52754   -4.02754        1.5          1    30.3392
2514  -2.52584   -4.02584        1.5          1    30.3485
2515  -2.52376   -4.02376        1.5          1      30.36
2516  -2.52131   -4.02131        1.5          1     30.373
2517  -2.51853   -4.01853        1.5          1    30.3895
2518  -2.51545   -4.01545        1.5          1    30.4069
2519   -2.5121    -4.0121        1.5          1    30.4252
2520  -2.50853   -4.00853        1.5          1    30.4465
2521  -2.50478   -4.00478        1.5          1    30.4678
2522  -2.50089   -4.00089        1.5          1    30.4894
2523  -2.49691   -3.99691        1.5          1    30.5114
2524  -2.49287   -3.99287        1.5          1    30.5334
2525  -2.48884   -3.98884        1.5          1     30.556
2526  -2.48485   -3.98485        1.5          1    30.5778
2527  -2.48095   -3.98095        1.5          1    30.5993
2528  -2.47721   -3.97721        1.5          1    30.6197
2529  -2.47368   -3.97368        1.5          1    30.6386
2530  -2.47042   -3.97042        1.5          1    30.6559
2531   -2.4675    -3.9675        1.5          1    30.6699
2532  -2.46497   -3.96497        1.5          1    30.6841
2533  -2.46291   -3.96291        1.5          1     30.695
2534  -2.46138   -3.96138        1.5          1    30.7031
2535  -2.46043   -3.96043        1.5          1    30.7069
2536  -2.46013   -3.96013        1.5          1     30.708
2537  -2.46053   -3.96053        1.5          1    30.7045
2538  -2.46168   -3.96168        1.5          1    30.6973
2539   -2.4636    -3.9636        1.5          1    30.6861
2540  -2.46632   -3.96632        1.5          1    30.6695
2541  -2.46986   -3.96986        1.5          1    30.6491
2542   -2.4742    -3.9742        1.5          1    30.6233
2543  -2.47932   -3.97932        1.5          1    30.5944
2544  -2.48519   -3.98519        1.5          1     30.561
2545  -2.49175   -3.99175        1.5          1    30.5242
2546  -2.49895   -3.99895        1.5          1    30.4829
2547  -2.50668   -4.00668        1.5          1      30.44
2548  -2.51487   -4.01487        1.5          1    30.3942
2549  -2.52342   -4.02342        1.5          1    30.3463
2550  -2.53222   -4.03222        1.5          1     30.297
2551  -2.54116   -4.04116        1.5          1    30.2471
2552  -2.55013   -4.05013        1.5          1    30.1967
2553  -2.55903   -4.05903        1.5          1    30.1461
2554  -2.56776   -4.06776        1.5          1    30.0963
2555  -2.57621   -4.07621        1.5          1    30.0489
2556  -2.58431   -4.08431        1.5          1    30.0038
2557  -2.59197   -4.09197        1.5          1    29.9611
2558  -2.59914   -4.09914        1.5          1    29.9208
2559  -2.60574   -4.10574        1.5          1    29.8837
2560  -2.61174   -4.11174        1.5          1    29.8501
2561   -2.6171    -4.1171        1.5          1    29.8196
2562  -2.62181   -4.12181        1.5          1    29.7933
2563  -2.62584   -4.12584        1.5          1    29.7698
2564   -2.6292    -4.1292        1.5          1    29.7501
2565   -2.6319    -4.1319        1.5          1    29.7335
2566  -2.63394   -4.13394        1.5          1    29.7209
2567  -2.63536   -4.13536        1.5          1    29.7127
2568  -2.63618   -4.13618        1.5          1    29.7085
2569  -2.63644   -4.13644        1.5          1    29.7065
2570  -2.63617   -4.13617        1.5          1    29.7077
2571  -2.63542   -4.13542        1.5          1    29.7112
2572  -2.63423   -4.13423        1.5          1    29.7172
2573  -2.63265   -4.13265        1.5          1    29.7244
2574  -2.63074   -4.13074        1.5          1    29.7338
2575  -2.62854   -4.12854        1.5          1    29.7451
2576  -2.62611   -4.12611        1.5          1    29.7581
2577  -2.62351   -4.12351        1.5          1    29.7737
2578  -2.62077   -4.12077        1.5          1    29.7892
2579  -2.61795   -4.11795        1.5          1    29.8054
2580   -2.6151    -4.1151        1.5          1    29.8224
2581  -2.61226   -4.11226        1.5          1    29.8393
2582  -2.60947   -4.10947        1.5          1    29.8559
2583  -2.60677   -4.10677        1.5          1    29.8714
2584  -2.60418   -4.10418        1.5          1     29.887
2585  -2.60174   -4.10174        1.5          1    29.9015
2586  -2.59947   -4.09947        1.5          1    29.9151
2587  -2.59739   -4.09739        1.5          1    29.9277
2588  -2.59551   -4.09551        1.5          1    29.9392
2589  -2.59384   -4.09384        1.5          1    29.9504
2590  -2.59238   -4.09238        1.5          1    29.9597
2591  -2.59115   -4.09115        1.5          1     29.968
2592  -2.59013   -4.09013        1.5          1    29.9754
2593  -2.58933   -4.08933        1.5          1    29.9818
2594  -2.58873   -4.08873        1.5          1    29.9866
2595  -2.58833   -4.08833        1.5          1    29.9898
2596  -2.58812   -4.08812        1.5          1    29.9928
2597  -2.58809   -4.08809        1.5          1    29.9941
2598  -2.58823   -4.08823        1.5          1    29.9944
2599  -2.58854   -4.08854        1.5          1    29.9945
2600  -2.58899   -4.08899        1.5          1    29.9939
2601   -2.5896    -4.0896        1.5          1    29.9908
2602  -2.59034   -4.09034        1.5          1    29.9885
2603  -2.59122   -4.09122        1.5          1    29.9844
2604  -2.59223   -4.09223        1.5          1    29.9795
2605  -2.59337   -4.09337        1.5          1    29.9734
2606  -2.59463   -4.09463        1.5          1     29.967
2607  -2.59601   -4.09601        1.5          1    29.9602
2608  -2.59751   -4.09751        1.5          1    29.9522
2609  -2.59914   -4.09914        1.5          1    29.9445
2610  -2.60087   -4.10087        1.5          1    29.9354
2611  -2.60272   -4.10272        1.5          1    29.9256
2612  -2.60466   -4.10466        1.5          1    29.9141
2613   -2.6067    -4.1067        1.5          1    29.9033
2614   -2.6088    -4.1088        1.5          1    29.8926
2615  -2.61097   -4.11097        1.5          1    29.8812
2616  -2.61317   -4.11317        1.5          1    29.8695
2617  -2.61538   -4.11538        1.5          1     29.858
2618  -2.61757   -4.11757        1.5          1    29.8465
2619  -2.61971   -4.11971        1.5          1    29.8348
2620  -2.62177   -4.12177        1.5          1    29.8242
2621  -2.62369   -4.12369        1.5          1    29.8139
2622  -2.62546   -4.12546        1.5          1    29.8051
2623  -2.62703   -4.12703        1.5          1     29.796
2624  -2.62836   -4.12836        1.5          1    29.7893
2625  -2.62943   -4.12943        1.5          1    29.7843
2626  -2.63019   -4.13019        1.5          1    29.7812
2627  -2.63062   -4.13062        1.5          1     29.779
2628  -2.63069   -4.13069        1.5          1    29.7786
2629  -2.63039   -4.13039        1.5          1    29.7806
2630  -2.62971   -4.12971        1.5          1    29.7841
2631  -2.62863   -4.12863        1.5          1    29.7905
2632  -2.62715   -4.12715        1.5          1    29.7997
2633  -2.62529   -4.12529        1.5          1    29.8107
2634  -2.62304   -4.12304        1.5          1    29.8229
2635  -2.62043   -4.12043        1.5          1    29.8373
2636  -2.61747   -4.11747        1.5          1    29.8544
2637  -2.61419   -4.11419        1.5          1    29.8723
2638  -2.61062   -4.11062        1.5          1    29.8922
2639  -2.60678   -4.10678        1.5          1    29.9131
2640   -2.6027    -4.1027        1.5          1    29.9357
2641  -2.59842   -4.09842        1.5          1    29.9587
2642  -2.59398   -4.09398        1.5          1    29.9838
2643  -2.58939   -4.08939        1.5          1    30.0087
2644  -2.58468   -4.08468        1.5          1    30.0352
2645  -2.57989   -4.07989        1.5          1    30.0619
2646  -2.57504   -4.07504        1.5          1    30.0904
2647  -2.57013   -4.07013        1.5          1    30.1185
2648   -2.5652    -4.0652        1.5          1    30.1467
2649  -2.56024   -4.06024        1.5          1    30.1745
2650  -2.55527   -4.05527        1.5          1    30.2032
2651   -2.5503    -4.0503        1.5          1    30.2321
2652  -2.54532   -4.04532        1.5          1    30.2606
2653  -2.54034   -4.04034        1.5          1    30.2887
2654  -2.53536   -4.03536        1.5          1    30.3181
2655   -2.5304    -4.0304        1.5          1    30.3473
2656  -2.52544   -4.02544        1.5          1    30.3764
2657  -2.52051   -4.02051        1.5          1    30.4066
2658  -2.51561   -4.01561        1.5          1    30.4349
2659  -2.51076   -4.01076        1.5          1    30.4632
2660  -2.50597   -4.00597        1.5          1    30.4908
2661  -2.50125   -4.00125        1.5          1    30.5189
2662  -2.49664   -3.99664        1.5          1    30.5461
2663  -2.49215   -3.99215        1.5          1    30.5726
2664  -2.48779   -3.98779        1.5          1    30.5987
2665   -2.4836    -3.9836        1.5          1    30.6233
2666  -2.47958   -3.97958        1.5          1    30.6474
2667  -2.47575   -3.97575        1.5          1    30.6705
2668  -2.47214   -3.97214        1.5          1    30.6924
2669  -2.46874   -3.96874        1.5          1    30.7121
2670  -2.46556   -3.96556        1.5          1     30.732
2671  -2.46261   -3.96261        1.5          1    30.7509
2672  -2.45988   -3.95988        1.5          1     30.768
2673  -2.45738   -3.95738        1.5          1    30.7837
2674   -2.4551    -3.9551        1.5          1    30.7983
2675  -2.45303   -3.95303        1.5          1    30.8108
2676  -2.45117   -3.95117        1.5          1    30.8225
2677  -2.44951   -3.94951        1.5          1    30.8329
2678  -2.44804   -3.94804        1.5          1    30.8426
2679  -2.44674   -3.94674        1.5          1    30.8509
2680  -2.44563   -3.94563        1.5          1    30.8575
2681  -2.44468   -3.94468        1.5          1    30.8634
2682  -2.44389   -3.94389        1.5          1    30.8687
2683  -2.44325   -3.94325        1.5          1    30.8732
2684  -2.44277   -3.94277        1.5          1    30.8766
2685  -2.44243   -3.94243        1.5          1    30.8796
2686  -2.44224   -3.94224        1.5          1    30.8812
2687  -2.44218   -3.94218        1.5          1    30.8816
2688  -2.44225   -3.94225        1.5          1    30.8818
2689  -2.44244   -3.94244        1.5          1    30.8817
2690  -2.44275   -3.94275        1.5          1    30.8796
2691  -2.44316   -3.94316        1.5          1    30.8777
2692  -2.44366   -3.94366        1.5          1    30.8755
2693  -2.44424   -3.94424        1.5          1    30.8732
2694  -2.44489   -3.94489        1.5          1    30.8699
2695  -2.44558   -3.94558        1.5          1    30.8651
2696  -2.44631   -3.94631        1.5          1    30.8609
2697  -2.44705   -3.94705        1.5          1    30.8567
2698  -2.44779   -3.94779        1.5          1    30.8524
2699   -2.4485    -3.9485        1.5          1    30.8476
2700  -2.44917   -3.94917        1.5          1    30.8436
2701  -2.44978   -3.94978        1.5          1    30.8391
2702  -2.45032   -3.95032        1.5          1    30.8356
2703  -2.45077   -3.95077        1.5          1    30.8322
2704  -2.45112   -3.95112        1.5          1      30.83
2705  -2.45136   -3.95136        1.5          1    30.8282
2706  -2.45147   -3.95147        1.5          1    30.8265
2707  -2.45145   -3.95145        1.5          1    30.8257
2708   -2.4513    -3.9513        1.5          1     30.826
2709  -2.45102   -3.95102        1.5          1    30.8267
2710  -2.45061   -3.95061        1.5          1    30.8276
2711  -2.45007   -3.95007        1.5          1    30.8298
2712  -2.44942   -3.94942        1.5          1    30.8333
2713  -2.44866   -3.94866        1.5          1    30.8364
2714  -2.44781   -3.94781        1.5          1    30.8405
2715  -2.44689   -3.94689        1.5          1    30.8448
2716  -2.44591   -3.94591        1.5          1    30.8502
2717  -2.44489   -3.94489        1.5          1    30.8551
2718  -2.44385   -3.94385        1.5          1    30.8599
2719  -2.44283   -3.94283        1.5          1    30.8636
2720  -2.44184   -3.94184        1.5          1     30.869
2721   -2.4409    -3.9409        1.5          1    30.8739
2722  -2.44004   -3.94004        1.5          1     30.879
2723  -2.43927   -3.93927        1.5          1    30.8835
2724  -2.43861   -3.93861        1.5          1    30.8865
2725  -2.43809   -3.93809        1.5          1    30.8899
2726   -2.4377    -3.9377        1.5          1    30.8932
2727  -2.43748   -3.93748        1.5          1    30.8952
2728  -2.43741   -3.93741        1.5          1    30.8961
2729   -2.4375    -3.9375        1.5          1    30.8967
2730  -2.43775   -3.93775        1.5          1    30.8967
2731  -2.43815   -3.93815        1.5          1    30.8962
2732  -2.43871   -3.93871        1.5          1    30.8944
2733   -2.4394    -3.9394        1.5          1    30.8903
2734  -2.44022   -3.94022        1.5          1    30.8882
2735  -2.44115   -3.94115        1.5          1    30.8842
2736  -2.44218   -3.94218        1.5          1    30.8796
2737  -2.44329   -3.94329        1.5          1    30.8758
2738  -2.44447   -3.94447        1.5          1    30.8707
2739  -2.44571   -3.94571        1.5          1    30.8646
2740  -2.44698   -3.94698        1.5          1    30.8596
2741  -2.44829   -3.94829        1.5          1    30.8541
2742   -2.4496    -3.9496        1.5          1     30.848
2743  -2.45092   -3.95092        1.5          1    30.8422
2744  -2.45223   -3.95223        1.5          1    30.8368
2745  -2.45351   -3.95351        1.5          1    30.8312
2746  -2.45476   -3.95476        1.5          1    30.8257
2747  -2.45595   -3.95595        1.5          1    30.8203
2748  -2.45708   -3.95708        1.5          1    30.8156
2749  -2.45814   -3.95814        1.5          1    30.8113
2750  -2.45911   -3.95911        1.5          1    30.8073
2751  -2.45997   -3.95997        1.5          1    30.8031
2752  -2.46071   -3.96071        1.5          1    30.8006
2753  -2.46133   -3.96133        1.5          1    30.7987
2754   -2.4618    -3.9618        1.5          1    30.7971
2755  -2.46213   -3.96213        1.5          1     30.797
2756  -2.46231   -3.96231        1.5          1    30.7961
2757  -2.46233   -3.96233        1.5          1    30.7961
2758   -2.4622    -3.9622        1.5          1    30.7975
2759  -2.46193   -3.96193        1.5          1    30.8003
2760  -2.46153   -3.96153        1.5          1     30.803
2761  -2.46101   -3.96101        1.5          1    30.8057
2762  -2.46041   -3.96041        1.5          1    30.8091
2763  -2.45973   -3.95973        1.5          1    30.8134
2764  -2.45901   -3.95901        1.5          1    30.8165
2765   -2.4583    -3.9583        1.5          1    30.8191
2766  -2.45761   -3.95761        1.5          1    30.8218
2767    -2.457     -3.957        1.5          1    30.8235
2768  -2.45651   -3.95651        1.5          1    30.8244
2769  -2.45616   -3.95616        1.5          1    30.8252
2770  -2.45602   -3.95602        1.5          1    30.8243
2771  -2.45611   -3.95611        1.5          1    30.8224
2772  -2.45648   -3.95648        1.5          1    30.8191
2773  -2.45717   -3.95717        1.5          1    30.8138
2774  -2.45819   -3.95819        1.5          1    30.8058
2775  -2.45958   -3.95958        1.5          1     30.796
2776  -2.46136   -3.96136        1.5          1    30.7848
2777  -2.46355   -3.96355        1.5          1    30.7701
2778  -2.46617   -3.96617        1.5          1    30.7534
2779  -2.46921   -3.96921        1.5          1    30.7337
2780  -2.47268   -3.97268        1.5          1    30.7121
2781   -2.4766    -3.9766        1.5          1    30.6887
2782  -2.48094   -3.98094        1.5          1     30.662
2783   -2.4857    -3.9857        1.5          1    30.6335
2784  -2.49087   -3.99087        1.5          1    30.6028
2785  -2.49643   -3.99643        1.5          1    30.5693
2786  -2.50235   -4.00235        1.5          1    30.5347
2787  -2.50861   -4.00861        1.5          1    30.4972
2788  -2.51517   -4.01517        1.5          1    30.4589
2789    -2.522     -4.022        1.5          1     30.419
2790  -2.52904   -4.02904        1.5          1     30.378
2791  -2.53625   -4.03625        1.5          1    30.3361
2792  -2.54357   -4.04357        1.5          1    30.2942
2793  -2.55095   -4.05095        1.5          1     30.251
2794  -2.55833   -4.05833        1.5          1    30.2081
2795  -2.56565   -4.06565        1.5          1     30.165
2796  -2.57284   -4.07284        1.5          1    30.1236
2797  -2.57985   -4.07985        1.5          1    30.0824
2798   -2.5866    -4.0866        1.5          1     30.043
2799  -2.59305   -4.09305        1.5          1    30.0061
2800  -2.59913   -4.09913        1.5          1    29.9708
2801   -2.6048    -4.1048        1.5          1    29.9387
2802  -2.61001   -4.11001        1.5          1    29.9088
2803  -2.61471   -4.11471        1.5          1    29.8805
2804  -2.61888   -4.11888        1.5          1    29.8561
2805  -2.62249   -4.12249        1.5          1    29.8349
2806   -2.6255    -4.1255        1.5          1    29.8175
2807  -2.62792   -4.12792        1.5          1    29.8033
2808  -2.62971   -4.12971        1.5          1    29.7921
2809  -2.63088   -4.13088        1.5          1    29.7848
2810  -2.63143   -4.13143        1.5          1    29.7812
2811  -2.63137   -4.13137        1.5          1    29.7806
2812   -2.6307    -4.1307        1.5          1    29.7832
2813  -2.62945   -4.12945        1.5          1    29.7894
2814  -2.62763   -4.12763        1.5          1    29.7989
2815  -2.62528   -4.12528        1.5          1    29.8114
2816  -2.62241   -4.12241        1.5          1    29.8266
2817  -2.61907   -4.11907        1.5          1    29.8451
2818  -2.61528   -4.11528        1.5          1    29.8654
2819  -2.61109   -4.11109        1.5          1    29.8899
2820  -2.60654   -4.10654        1.5          1     29.916
2821  -2.60166   -4.10166        1.5          1    29.9427
2822   -2.5965    -4.0965        1.5          1    29.9725
2823   -2.5911    -4.0911        1.5          1    30.0025
2824  -2.58549   -4.08549        1.5          1    30.0344
2825  -2.57971   -4.07971        1.5          1    30.0677
2826  -2.57379   -4.07379        1.5          1    30.1011
2827  -2.56776   -4.06776        1.5          1    30.1343
2828  -2.56164   -4.06164        1.5          1    30.1676
2829  -2.55546   -4.05546        1.5          1    30.2025
2830  -2.54923   -4.04923        1.5          1    30.2379
2831  -2.54298   -4.04298        1.5          1    30.2735
2832  -2.53673   -4.03673        1.5          1    30.3084
2833  -2.53049   -4.03049        1.5          1    30.3442
2834  -2.52429   -4.02429        1.5          1    30.3792
2835  -2.51814   -4.01814        1.5          1    30.4149
2836  -2.51207   -4.01207        1.5          1    30.4493
2837  -2.50611   -4.00611        1.5          1    30.4834
2838  -2.50029   -4.00029        1.5          1    30.5172
2839  -2.49462   -3.99462        1.5          1    30.5495
2840  -2.48916   -3.98916        1.5          1    30.5812
2841  -2.48392   -3.98392        1.5          1    30.6108
2842  -2.47894   -3.97894        1.5          1    30.6383
2843  -2.47424   -3.97424        1.5          1    30.6651
2844  -2.46986   -3.96986        1.5          1    30.6898
2845  -2.46582   -3.96582        1.5          1    30.7122
2846  -2.46215   -3.96215        1.5          1    30.7331
2847  -2.45886   -3.95886        1.5          1    30.7513
2848  -2.45598   -3.95598        1.5          1    30.7673
2849  -2.45352   -3.95352        1.5          1    30.7803
2850  -2.45149   -3.95149        1.5          1    30.7915
2851  -2.44991   -3.94991        1.5          1       30.8
2852  -2.44876   -3.94876        1.5          1    30.8058
2853  -2.44806   -3.94806        1.5          1     30.809
2854  -2.44778   -3.94778        1.5          1    30.8104
2855  -2.44792   -3.94792        1.5          1    30.8089
2856  -2.44844   -3.94844        1.5          1    30.8055
2857  -2.44933   -3.94933        1.5          1    30.7997
2858  -2.45055   -3.95055        1.5          1    30.7921
2859  -2.45205   -3.95205        1.5          1    30.7825
2860  -2.45378   -3.95378        1.5          1    30.7718
2861  -2.45569   -3.95569        1.5          1    30.7605
2862  -2.45772   -3.95772        1.5          1    30.7484
2863  -2.45981   -3.95981        1.5          1    30.7358
2864  -2.46189   -3.96189        1.5          1    30.7238
2865  -2.46389   -3.96389        1.5          1    30.7115
2866  -2.46576   -3.96576        1.5          1    30.6991
2867  -2.46743   -3.96743        1.5          1    30.6886
2868  -2.46885   -3.96885        1.5          1    30.6797
2869  -2.46997   -3.96997        1.5          1    30.6723
2870  -2.47075   -3.97075        1.5          1    30.6673
2871  -2.47116   -3.97116        1.5          1    30.6637
2872  -2.47117   -3.97117        1.5          1    30.6629
2873  -2.47079   -3.97079        1.5          1    30.6639
2874     -2.47      -3.97        1.5          1    30.6671
2875  -2.46882   -3.96882        1.5          1    30.6721
2876  -2.46727   -3.96727        1.5          1    30.6794
2877  -2.46538   -3.96538        1.5          1    30.6882
2878  -2.46319   -3.96319        1.5          1     30.698
2879  -2.46075   -3.96075        1.5          1    30.7105
2880   -2.4581    -3.9581        1.5          1    30.7229
2881  -2.45532   -3.95532        1.5          1    30.7374
2882  -2.45245   -3.95245        1.5          1    30.7522
2883  -2.44956   -3.94956        1.5          1    30.7679
2884   -2.4467    -3.9467        1.5          1    30.7818
2885  -2.44393   -3.94393        1.5          1    30.7958
2886   -2.4413    -3.9413        1.5          1    30.8096
2887  -2.43887   -3.93887        1.5          1     30.822
2888  -2.43668   -3.93668        1.5          1    30.8338
2889  -2.43475   -3.93475        1.5          1    30.8446
2890  -2.43312   -3.93312        1.5          1     30.854
2891   -2.4318    -3.9318        1.5          1    30.8616
2892   -2.4308    -3.9308        1.5          1    30.8663
2893  -2.43012   -3.93012        1.5          1    30.8698
2894  -2.42976   -3.92976        1.5          1    30.8725
2895  -2.42969   -3.92969        1.5          1    30.8731
2896  -2.42989   -3.92989        1.5          1    30.8721
2897  -2.43034   -3.93034        1.5          1    30.8704
2898    -2.431     -3.931        1.5          1    30.8671
2899  -2.43183   -3.93183        1.5          1    30.8636
2900  -2.43279   -3.93279        1.5          1    30.8598
2901  -2.43384   -3.93384        1.5          1    30.8549
2902  -2.43494   -3.93494        1.5          1    30.8497
2903  -2.43604   -3.93604        1.5          1    30.8449
2904  -2.43711   -3.93711        1.5          1      30.84
2905  -2.43811   -3.93811        1.5          1    30.8361
2906  -2.43901   -3.93901        1.5          1    30.8323
2907  -2.43977   -3.93977        1.5          1    30.8289
2908  -2.44039   -3.94039        1.5          1    30.8253
2909  -2.44083   -3.94083        1.5          1    30.8233
2910   -2.4411    -3.9411        1.5          1    30.8232
2911  -2.44117   -3.94117        1.5          1    30.8229
2912  -2.44105   -3.94105        1.5          1     30.825
2913  -2.44075   -3.94075        1.5          1     30.827
2914  -2.44026   -3.94026        1.5          1    30.8306
2915  -2.43961   -3.93961        1.5          1    30.8348
2916   -2.4388    -3.9388        1.5          1    30.8404
2917  -2.43787   -3.93787        1.5          1    30.8446
2918  -2.43683   -3.93683        1.5          1    30.8518
2919   -2.4357    -3.9357        1.5          1    30.8592
2920   -2.4345    -3.9345        1.5          1    30.8657
2921  -2.43327   -3.93327        1.5          1     30.872
2922  -2.43202   -3.93202        1.5          1    30.8797
2923  -2.43077   -3.93077        1.5          1    30.8868
2924  -2.42955   -3.92955        1.5          1    30.8937
2925  -2.42837   -3.92837        1.5          1    30.9014
2926  -2.42725   -3.92725        1.5          1    30.9076
2927   -2.4262    -3.9262        1.5          1    30.9146
2928  -2.42523   -3.92523        1.5          1    30.9203
2929  -2.42434   -3.92434        1.5          1    30.9261
2930  -2.42353   -3.92353        1.5          1    30.9307
2931   -2.4228    -3.9228        1.5          1    30.9358
2932  -2.42215   -3.92215        1.5          1      30.94
2933  -2.42158   -3.92158        1.5          1    30.9424
2934  -2.42106   -3.92106        1.5          1    30.9461
2935   -2.4206    -3.9206        1.5          1    30.9507
2936  -2.42018   -3.92018        1.5          1     30.954
2937   -2.4198    -3.9198        1.5          1    30.9571
2938  -2.41944   -3.91944        1.5          1      30.96
2939  -2.41908   -3.91908        1.5          1    30.9632
2940  -2.41873   -3.91873        1.5          1    30.9662
2941  -2.41836   -3.91836        1.5          1    30.9693
2942  -2.41797   -3.91797        1.5          1    30.9735
2943  -2.41755   -3.91755        1.5          1     30.977
2944   -2.4171    -3.9171        1.5          1    30.9809
2945  -2.41659   -3.91659        1.5          1    30.9844
2946  -2.41603   -3.91603        1.5          1    30.9892
2947  -2.41541   -3.91541        1.5          1    30.9934
2948  -2.41473   -3.91473        1.5          1    30.9984
2949  -2.41399   -3.91399        1.5          1    31.0038
2950  -2.41317   -3.91317        1.5          1     31.009
2951  -2.41229   -3.91229        1.5          1    31.0156
2952  -2.41135   -3.91135        1.5          1    31.0219
2953  -2.41035   -3.91035        1.5          1    31.0292
2954  -2.40929   -3.90929        1.5          1    31.0367
2955  -2.40819   -3.90819        1.5          1    31.0441
2956  -2.40705   -3.90705        1.5          1    31.0517
2957   -2.4059    -3.9059        1.5          1    31.0591
2958  -2.40475   -3.90475        1.5          1    31.0657
2959  -2.40362   -3.90362        1.5          1     31.073
2960  -2.40253   -3.90253        1.5          1    31.0805
2961  -2.40151   -3.90151        1.5          1    31.0866
2962  -2.40059   -3.90059        1.5          1     31.093
2963  -2.39979   -3.89979        1.5          1    31.0983
2964  -2.39915   -3.89915        1.5          1    31.1025
2965   -2.3987    -3.8987        1.5          1    31.1056
2966  -2.39847   -3.89847        1.5          1    31.1082
2967   -2.3985    -3.8985        1.5          1    31.1092
2968  -2.39882   -3.89882        1.5          1    31.1077
2969  -2.39947   -3.89947        1.5          1    31.1047
2970  -2.40046   -3.90046        1.5          1    31.1004
2971  -2.40184   -3.90184        1.5          1    31.0933
2972  -2.40363   -3.90363        1.5          1    31.0832
2973  -2.40584   -3.90584        1.5          1    31.0725
2974  -2.40849   -3.90849        1.5          1    31.0586
2975   -2.4116    -3.9116        1.5          1    31.0427
2976  -2.41516   -3.91516        1.5          1    31.0238
2977  -2.41918   -3.91918        1.5          1    31.0025
2978  -2.42365   -3.92365        1.5          1    30.9774
2979  -2.42855   -3.92855        1.5          1    30.9509
2980  -2.43386   -3.93386        1.5          1    30.9225
2981  -2.43955   -3.93955        1.5          1    30.8907
2982  -2.44559   -3.94559        1.5          1    30.8571
2983  -2.45192   -3.95192        1.5          1    30.8221
2984   -2.4585    -3.9585        1.5          1    30.7852
2985  -2.46528   -3.96528        1.5          1    30.7487
2986   -2.4722    -3.9722        1.5          1    30.7108
2987   -2.4792    -3.9792        1.5          1    30.6717
2988  -2.48621   -3.98621        1.5          1    30.6337
2989  -2.49318   -3.99318        1.5          1     30.596
2990  -2.50003   -4.00003        1.5          1     30.559
2991  -2.50672   -4.00672        1.5          1    30.5223
2992  -2.51319   -4.01319        1.5          1     30.486
2993  -2.51939   -4.01939        1.5          1    30.4514
2994  -2.52526   -4.02526        1.5          1    30.4183
2995  -2.53077   -4.03077        1.5          1    30.3875
2996  -2.53589   -4.03589        1.5          1    30.3588
2997  -2.54058   -4.04058        1.5          1    30.3319
2998  -2.54482   -4.04482        1.5          1    30.3079
2999  -2.54858   -4.04858        1.5          1    30.2855
3000  -2.55187   -4.05187        1.5          1    30.2663
3001  -2.55467   -4.05467        1.5          1    30.2497
3002  -2.55698   -4.05698        1.5          1    30.2353
3003   -2.5588    -4.0588        1.5          1    30.2249
3004  -2.56015   -4.06015        1.5          1    30.2167
3005  -2.56104   -4.06104        1.5          1    30.2105
3006  -2.56149   -4.06149        1.5          1    30.2069
3007  -2.56154   -4.06154        1.5          1    30.2042
3008   -2.5612    -4.0612        1.5          1    30.2048
3009  -2.56053   -4.06053        1.5          1    30.2078
3010  -2.55955   -4.05955        1.5          1    30.2113
3011  -2.55833   -4.05833        1.5          1    30.2167
3012  -2.55692   -4.05692        1.5          1    30.2231
3013  -2.55536   -4.05536        1.5          1    30.2301
3014  -2.55371   -4.05371        1.5          1     30.238
3015  -2.55202   -4.05202        1.5          1    30.2461
3016  -2.55036   -4.05036        1.5          1    30.2541
3017  -2.54876   -4.04876        1.5          1    30.2631
3018  -2.54728   -4.04728        1.5          1    30.2705
3019  -2.54596   -4.04596        1.5          1    30.2775
3020  -2.54484   -4.04484        1.5          1    30.2827
3021  -2.54394   -4.04394        1.5          1    30.2865
3022  -2.54329   -4.04329        1.5          1    30.2907
3023  -2.54289   -4.04289        1.5          1    30.2927
3024  -2.54276   -4.04276        1.5          1    30.2936
3025  -2.54289   -4.04289        1.5          1    30.2927
3026  -2.54327   -4.04327        1.5          1    30.2902
3027  -2.54388   -4.04388        1.5          1    30.2876
3028  -2.54471   -4.04471        1.5          1    30.2837
3029  -2.54572   -4.04572        1.5          1    30.2782
3030  -2.54688   -4.04688        1.5          1     30.272
3031  -2.54816   -4.04816        1.5          1    30.2654
3032  -2.54952   -4.04952        1.5          1    30.2594
3033  -2.55093   -4.05093        1.5          1    30.2524
3034  -2.55235   -4.05235        1.5          1    30.2453
3035  -2.55375   -4.05375        1.5          1    30.2385
3036  -2.55509   -4.05509        1.5          1    30.2315
3037  -2.55634   -4.05634        1.5          1    30.2252
3038  -2.55749   -4.05749        1.5          1    30.2206
3039  -2.55852   -4.05852        1.5          1    30.2151
3040  -2.55941   -4.05941        1.5          1    30.2118
3041  -2.56014   -4.06014        1.5          1    30.2079
3042  -2.56073   -4.06073        1.5          1    30.2056
3043  -2.56117   -4.06117        1.5          1    30.2035
3044  -2.56146   -4.06146        1.5          1     30.203
3045  -2.56162   -4.06162        1.5          1    30.2025
3046  -2.56168   -4.06168        1.5          1    30.2029
3047  -2.56165   -4.06165        1.5          1    30.2045
3048  -2.56155   -4.06155        1.5          1    30.2061
3049  -2.56143   -4.06143        1.5          1    30.2077
3050  -2.56131   -4.06131        1.5          1    30.2081
3051  -2.56123   -4.06123        1.5          1    30.2079
